"","year","period","periodName","unemployed","labor.force","unemployment.rate","date","location","employed"
"2648","2020","M08","August",14940,182517,0.0818553888130969,2020-08-01,"Placer County, CA",167577
"2649","2020","M09","September",13200,182109,0.0724840617432417,2020-09-01,"Placer County, CA",168909
"2650","2020","M10","October",11667,186307,0.0626224457481469,2020-10-01,"Placer County, CA",174640
"2651","2020","M11","November",9563,184108,0.0519423381927999,2020-11-01,"Placer County, CA",174545
"2652","2020","M12","December",11118,184709,0.0601919776513326,2020-12-01,"Placer County, CA",173591
"2653","2021","M01","January",11003,184451,0.0596526990908154,2021-01-01,"Placer County, CA",173448
"2654","2021","M02","February",10557,186655,0.0565588920736117,2021-02-01,"Placer County, CA",176098
"2655","2021","M03","March",10049,185311,0.0542277576614448,2021-03-01,"Placer County, CA",175262
"2656","2021","M04","April",9535,183097,0.0520762218933134,2021-04-01,"Placer County, CA",173562
"2657","2021","M05","May",8994,183900,0.0489070146818923,2021-05-01,"Placer County, CA",174906
"2658","2021","M06","June",10184,185657,0.0548538433778419,2021-06-01,"Placer County, CA",175473
"2659","2021","M07","July",9961,187272,0.0531900123883976,2021-07-01,"Placer County, CA",177311
"2660","2021","M08","August",9563,186790,0.0511965308635366,2021-08-01,"Placer County, CA",177227
"2661","2021","M09","September",7932,186767,0.0424700295019998,2021-09-01,"Placer County, CA",178835
"2662","2021","M10","October",7631,187545,0.0406889013303474,2021-10-01,"Placer County, CA",179914
"2663","2021","M11","November",6596,188377,0.0350148903528562,2021-11-01,"Placer County, CA",181781
"2664","2021","M12","December",6147,187522,0.032780153795288,2021-12-01,"Placer County, CA",181375
"2665","2020","M01","January",5063,163580,0.0309512165301382,2020-01-01,"Plano, TX",158517
"2666","2020","M02","February",4900,164596,0.0297698607499575,2020-02-01,"Plano, TX",159696
"2667","2020","M03","March",6803,160248,0.0424529479307074,2020-03-01,"Plano, TX",153445
"2668","2020","M04","April",17586,152533,0.115293084119502,2020-04-01,"Plano, TX",134947
"2669","2020","M05","May",15869,154754,0.102543391447071,2020-05-01,"Plano, TX",138885
"2670","2020","M06","June",14047,160884,0.0873113547649238,2020-06-01,"Plano, TX",146837
"2671","2020","M07","July",12392,160563,0.0771784284050497,2020-07-01,"Plano, TX",148171
"2672","2020","M08","August",8824,162822,0.0541941506676002,2020-08-01,"Plano, TX",153998
"2673","2020","M09","September",10105,161495,0.0625715966438589,2020-09-01,"Plano, TX",151390
"2674","2020","M10","October",8699,164052,0.0530258698461463,2020-10-01,"Plano, TX",155353
"2675","2020","M11","November",8697,162783,0.0534269549031533,2020-11-01,"Plano, TX",154086
"2676","2020","M12","December",8461,164410,0.0514628063986376,2020-12-01,"Plano, TX",155949
"2677","2021","M01","January",9567,163070,0.0586680566627829,2021-01-01,"Plano, TX",153503
"2678","2021","M02","February",9651,162417,0.0594211197103751,2021-02-01,"Plano, TX",152766
"2679","2021","M03","March",8854,162482,0.0544921899041125,2021-03-01,"Plano, TX",153628
"2680","2021","M04","April",8040,162707,0.0494139772720289,2021-04-01,"Plano, TX",154667
"2681","2021","M05","May",7491,163318,0.0458675712413818,2021-05-01,"Plano, TX",155827
"2682","2021","M06","June",8281,164551,0.0503248233070598,2021-06-01,"Plano, TX",156270
"2683","2021","M07","July",7480,166000,0.0450602409638554,2021-07-01,"Plano, TX",158520
"2684","2021","M08","August",6678,166391,0.0401343822682717,2021-08-01,"Plano, TX",159713
"2685","2021","M09","September",6357,166719,0.0381300271714682,2021-09-01,"Plano, TX",160362
"2686","2021","M10","October",6154,168095,0.0366102501561617,2021-10-01,"Plano, TX",161941
"2687","2021","M11","November",5906,170326,0.0346746826673555,2021-11-01,"Plano, TX",164420
"2688","2021","M12","December",5313,169807,0.0312884627842197,2021-12-01,"Plano, TX",164494
"2689","2020","M01","January",13008,312921,0.0415695974383311,2020-01-01,"Polk County, FL",299913
"2690","2020","M02","February",11558,314138,0.0367927471366088,2020-02-01,"Polk County, FL",302580
"2691","2020","M03","March",19071,320814,0.0594456601021152,2020-03-01,"Polk County, FL",301743
"2692","2020","M04","April",43625,308041,0.141620758275684,2020-04-01,"Polk County, FL",264416
"2693","2020","M05","May",60425,327886,0.184286611810202,2020-05-01,"Polk County, FL",267461
"2694","2020","M06","June",48884,321522,0.152039362780774,2020-06-01,"Polk County, FL",272638
"2695","2020","M07","July",42730,319892,0.133576332012054,2020-07-01,"Polk County, FL",277162
"2696","2020","M08","August",29475,315869,0.0933140004242265,2020-08-01,"Polk County, FL",286394
"2697","2020","M09","September",24964,318019,0.0784984544948572,2020-09-01,"Polk County, FL",293055
"2698","2020","M10","October",19609,314930,0.0622646302352904,2020-10-01,"Polk County, FL",295321
"2699","2020","M11","November",16936,313280,0.0540602655771195,2020-11-01,"Polk County, FL",296344
"2700","2020","M12","December",13478,312201,0.0431709059227869,2020-12-01,"Polk County, FL",298723
"2701","2021","M01","January",17865,317588,0.0562521253951661,2021-01-01,"Polk County, FL",299723
"2702","2021","M02","February",17251,321125,0.0537205138186065,2021-02-01,"Polk County, FL",303874
"2703","2021","M03","March",18056,324471,0.0556475000847533,2021-03-01,"Polk County, FL",306415
"2704","2021","M04","April",18988,326328,0.0581868549434924,2021-04-01,"Polk County, FL",307340
"2705","2021","M05","May",18917,327593,0.0577454341209977,2021-05-01,"Polk County, FL",308676
"2706","2021","M06","June",21887,330778,0.0661682457720888,2021-06-01,"Polk County, FL",308891
"2707","2021","M07","July",19856,330717,0.0600392480580073,2021-07-01,"Polk County, FL",310861
"2708","2021","M08","August",18625,330423,0.056367141512546,2021-08-01,"Polk County, FL",311798
"2709","2021","M09","September",16301,331641,0.0491525474835741,2021-09-01,"Polk County, FL",315340
"2710","2021","M10","October",16088,331723,0.0484982952644224,2021-10-01,"Polk County, FL",315635
"2711","2021","M11","November",14487,330839,0.0437886706222664,2021-11-01,"Polk County, FL",316352
"2712","2021","M12","December",13729,331896,0.041365367464507,2021-12-01,"Polk County, FL",318167
"2713","2020","M01","January",9503,272179,0.0349145231630655,2020-01-01,"Polk County, IA",262676
"2714","2020","M02","February",8506,272352,0.0312316414052403,2020-02-01,"Polk County, IA",263846
"2715","2020","M03","March",9445,268874,0.0351279781607742,2020-03-01,"Polk County, IA",259429
"2716","2020","M04","April",35615,272148,0.130866293340388,2020-04-01,"Polk County, IA",236533
"2717","2020","M05","May",25809,262909,0.098167046392478,2020-05-01,"Polk County, IA",237100
"2718","2020","M06","June",23242,265854,0.0874239244096384,2020-06-01,"Polk County, IA",242612
"2719","2020","M07","July",18033,265527,0.0679139974465874,2020-07-01,"Polk County, IA",247494
"2720","2020","M08","August",14979,261964,0.057179612465835,2020-08-01,"Polk County, IA",246985
"2721","2020","M09","September",13107,260620,0.0502916123091091,2020-09-01,"Polk County, IA",247513
"2722","2020","M10","October",10370,260574,0.0397967563916584,2020-10-01,"Polk County, IA",250204
"2723","2020","M11","November",10479,258403,0.0405529347569494,2020-11-01,"Polk County, IA",247924
"2724","2020","M12","December",11420,256277,0.0445611584340382,2020-12-01,"Polk County, IA",244857
"2725","2021","M01","January",13145,257810,0.0509871610876227,2021-01-01,"Polk County, IA",244665
"2726","2021","M02","February",13865,261535,0.0530139369491655,2021-02-01,"Polk County, IA",247670
"2727","2021","M03","March",12257,262360,0.046718249733191,2021-03-01,"Polk County, IA",250103
"2728","2021","M04","April",11522,265907,0.0433309390125119,2021-04-01,"Polk County, IA",254385
"2729","2021","M05","May",12019,266525,0.0450952068286277,2021-05-01,"Polk County, IA",254506
"2730","2021","M06","June",13724,271429,0.0505620254283809,2021-06-01,"Polk County, IA",257705
"2731","2021","M07","July",11572,274639,0.0421353121734349,2021-07-01,"Polk County, IA",263067
"2732","2021","M08","August",10781,269566,0.0399939161466951,2021-08-01,"Polk County, IA",258785
"2733","2021","M09","September",8343,267893,0.031143030986252,2021-09-01,"Polk County, IA",259550
"2734","2021","M10","October",8177,269861,0.0303007844779349,2021-10-01,"Polk County, IA",261684
"2735","2021","M11","November",7461,268645,0.0277727111987939,2021-11-01,"Polk County, IA",261184
"2736","2021","M12","December",7822,267554,0.0292352198060952,2021-12-01,"Polk County, IA",259732
"2737","2020","M01","January",11666,374845,0.0311221971748323,2020-01-01,"Portland, OR",363179
"2738","2020","M02","February",11439,377385,0.0303112206367503,2020-02-01,"Portland, OR",365946
"2739","2020","M03","March",14069,375122,0.037505131663832,2020-03-01,"Portland, OR",361053
"2740","2020","M04","April",53232,369414,0.14409849112378,2020-04-01,"Portland, OR",316182
"2741","2020","M05","May",51217,381903,0.134109970332781,2020-05-01,"Portland, OR",330686
"2742","2020","M06","June",49692,387068,0.128380542953693,2020-06-01,"Portland, OR",337376
"2743","2020","M07","July",46075,371834,0.123912821312736,2020-07-01,"Portland, OR",325759
"2744","2020","M08","August",40444,381999,0.105874622708436,2020-08-01,"Portland, OR",341555
"2745","2020","M09","September",34343,380083,0.0903565800101557,2020-09-01,"Portland, OR",345740
"2746","2020","M10","October",29628,382172,0.0775253027432674,2020-10-01,"Portland, OR",352544
"2747","2020","M11","November",27415,383673,0.0714540767789237,2020-11-01,"Portland, OR",356258
"2748","2020","M12","December",25879,381311,0.0678684853046463,2020-12-01,"Portland, OR",355432
"2749","2021","M01","January",27983,379710,0.0736957151510363,2021-01-01,"Portland, OR",351727
"2750","2021","M02","February",26282,381421,0.0689054876370205,2021-02-01,"Portland, OR",355139
"2751","2021","M03","March",27006,384804,0.0701811831477843,2021-03-01,"Portland, OR",357798
"2752","2021","M04","April",23838,384140,0.06205550059874,2021-04-01,"Portland, OR",360302
"2753","2021","M05","May",21292,384495,0.0553765328547835,2021-05-01,"Portland, OR",363203
"2754","2021","M06","June",20743,384638,0.053928628996615,2021-06-01,"Portland, OR",363895
"2755","2021","M07","July",19480,388851,0.0500963093832856,2021-07-01,"Portland, OR",369371
"2756","2021","M08","August",17843,387631,0.04603089020228,2021-08-01,"Portland, OR",369788
"2757","2021","M09","September",16639,387635,0.0429244005314278,2021-09-01,"Portland, OR",370996
"2758","2021","M10","October",13709,388481,0.0352887271192156,2021-10-01,"Portland, OR",374772
"2759","2021","M11","November",13593,390653,0.0347955858524061,2021-11-01,"Portland, OR",377060
"2760","2021","M12","December",14068,390784,0.0359994267933181,2021-12-01,"Portland, OR",376716
"2761","2020","M01","January",19105,515913,0.0370314374710465,2020-01-01,"Prince George's County, MD",496808
"2762","2020","M02","February",18290,522032,0.0350361663652803,2020-02-01,"Prince George's County, MD",503742
"2763","2020","M03","March",21328,520176,0.0410015071821845,2020-03-01,"Prince George's County, MD",498848
"2764","2020","M04","April",43922,492623,0.0891594586529659,2020-04-01,"Prince George's County, MD",448701
"2765","2020","M05","May",52557,497249,0.105695536843714,2020-05-01,"Prince George's County, MD",444692
"2766","2020","M06","June",54508,516206,0.10559350336881,2020-06-01,"Prince George's County, MD",461698
"2767","2020","M07","July",55596,508069,0.109426081890452,2020-07-01,"Prince George's County, MD",452473
"2768","2020","M08","August",55186,507619,0.108715394813827,2020-08-01,"Prince George's County, MD",452433
"2769","2020","M09","September",43452,480502,0.0904304248473471,2020-09-01,"Prince George's County, MD",437050
"2770","2020","M10","October",44152,498935,0.0884924890015733,2020-10-01,"Prince George's County, MD",454783
"2771","2020","M11","November",45370,498645,0.0909865736144953,2020-11-01,"Prince George's County, MD",453275
"2772","2020","M12","December",43296,493343,0.0877604425318693,2020-12-01,"Prince George's County, MD",450047
"2773","2021","M01","January",38523,486500,0.0791839671120247,2021-01-01,"Prince George's County, MD",447977
"2774","2021","M02","February",37317,487847,0.0764932448083108,2021-02-01,"Prince George's County, MD",450530
"2775","2021","M03","March",38560,490159,0.0786683504740299,2021-03-01,"Prince George's County, MD",451599
"2776","2021","M04","April",39592,491874,0.0804921585609323,2021-04-01,"Prince George's County, MD",452282
"2777","2021","M05","May",38004,490173,0.0775318101976241,2021-05-01,"Prince George's County, MD",452169
"2778","2021","M06","June",41199,494186,0.0833673960816373,2021-06-01,"Prince George's County, MD",452987
"2779","2021","M07","July",39773,502383,0.0791686820612959,2021-07-01,"Prince George's County, MD",462610
"2780","2021","M08","August",40202,494615,0.0812793789108701,2021-08-01,"Prince George's County, MD",454413
"2781","2021","M09","September",33116,491658,0.0673557635592221,2021-09-01,"Prince George's County, MD",458542
"2782","2021","M10","October",30923,492409,0.0627994208066871,2021-10-01,"Prince George's County, MD",461486
"2783","2021","M11","November",29760,491518,0.0605471213668675,2021-11-01,"Prince George's County, MD",461758
"2784","2021","M12","December",24572,488116,0.0503404928336707,2021-12-01,"Prince George's County, MD",463544
"2785","2020","M01","January",8388,258245,0.0324807837518635,2020-01-01,"Raleigh, NC",249857
"2786","2020","M02","February",7954,260298,0.0305572843433296,2020-02-01,"Raleigh, NC",252344
"2787","2020","M03","March",9077,249465,0.0363858657527108,2020-03-01,"Raleigh, NC",240388
"2788","2020","M04","April",31128,238562,0.130481803472473,2020-04-01,"Raleigh, NC",207434
"2789","2020","M05","May",34874,247058,0.141157137190457,2020-05-01,"Raleigh, NC",212184
"2790","2020","M06","June",23293,248020,0.0939158132408677,2020-06-01,"Raleigh, NC",224727
"2791","2020","M07","July",24409,256990,0.0949803494299389,2020-07-01,"Raleigh, NC",232581
"2792","2020","M08","August",17806,252833,0.0704259333235772,2020-08-01,"Raleigh, NC",235027
"2793","2020","M09","September",18310,256420,0.0714062865611107,2020-09-01,"Raleigh, NC",238110
"2794","2020","M10","October",16478,258534,0.0637362977403359,2020-10-01,"Raleigh, NC",242056
"2795","2020","M11","November",15853,258588,0.0613060157470571,2020-11-01,"Raleigh, NC",242735
"2796","2020","M12","December",15125,257719,0.0586879508301677,2020-12-01,"Raleigh, NC",242594
"2797","2021","M01","January",14171,255611,0.0554397111235432,2021-01-01,"Raleigh, NC",241440
"2798","2021","M02","February",13310,256923,0.0518054047321571,2021-02-01,"Raleigh, NC",243613
"2799","2021","M03","March",10865,257025,0.0422721525143469,2021-03-01,"Raleigh, NC",246160
"2800","2021","M04","April",10377,256198,0.0405038290697039,2021-04-01,"Raleigh, NC",245821
"2801","2021","M05","May",10676,255018,0.0418637115811433,2021-05-01,"Raleigh, NC",244342
"2802","2021","M06","June",11673,259110,0.0450503647099687,2021-06-01,"Raleigh, NC",247437
"2803","2021","M07","July",11166,261616,0.0426808757874136,2021-07-01,"Raleigh, NC",250450
"2804","2021","M08","August",10593,260678,0.0406363406194616,2021-08-01,"Raleigh, NC",250085
"2805","2021","M09","September",9043,261778,0.0345445377380834,2021-09-01,"Raleigh, NC",252735
"2806","2021","M10","October",8878,262979,0.0337593496058621,2021-10-01,"Raleigh, NC",254101
"2807","2021","M11","November",8090,263067,0.0307526219556235,2021-11-01,"Raleigh, NC",254977
"2808","2021","M12","December",7500,262887,0.0285293681315546,2021-12-01,"Raleigh, NC",255387
"2809","2020","M01","January",8570,290429,0.0295080725409653,2020-01-01,"Ramsey County, MN",281859
"2810","2020","M02","February",8487,292148,0.0290503443460164,2020-02-01,"Ramsey County, MN",283661
"2811","2020","M03","March",11529,291810,0.0395085843528323,2020-03-01,"Ramsey County, MN",280281
"2812","2020","M04","April",27470,280387,0.0979717319276571,2020-04-01,"Ramsey County, MN",252917
"2813","2020","M05","May",36863,290351,0.126960127569735,2020-05-01,"Ramsey County, MN",253488
"2814","2020","M06","June",31737,301056,0.105418925382653,2020-06-01,"Ramsey County, MN",269319
"2815","2020","M07","July",28042,298787,0.0938528115346384,2020-07-01,"Ramsey County, MN",270745
"2816","2020","M08","August",23612,295757,0.0798358111557799,2020-08-01,"Ramsey County, MN",272145
"2817","2020","M09","September",20687,290809,0.0711360377429859,2020-09-01,"Ramsey County, MN",270122
"2818","2020","M10","October",15907,285607,0.0556954136278172,2020-10-01,"Ramsey County, MN",269700
"2819","2020","M11","November",13651,284052,0.0480581020376551,2020-11-01,"Ramsey County, MN",270401
"2820","2020","M12","December",14215,280983,0.05059024923216,2020-12-01,"Ramsey County, MN",266768
"2821","2021","M01","January",13929,278054,0.0500945859437376,2021-01-01,"Ramsey County, MN",264125
"2822","2021","M02","February",13426,280606,0.0478464466191029,2021-02-01,"Ramsey County, MN",267180
"2823","2021","M03","March",12674,281295,0.0450559021667644,2021-03-01,"Ramsey County, MN",268621
"2824","2021","M04","April",13147,283983,0.0462950247021829,2021-04-01,"Ramsey County, MN",270836
"2825","2021","M05","May",12517,285797,0.0437968208203725,2021-05-01,"Ramsey County, MN",273280
"2826","2021","M06","June",14758,286182,0.051568582230888,2021-06-01,"Ramsey County, MN",271424
"2827","2021","M07","July",11692,285975,0.0408846927178949,2021-07-01,"Ramsey County, MN",274283
"2828","2021","M08","August",11498,284785,0.0403743174675633,2021-08-01,"Ramsey County, MN",273287
"2829","2021","M09","September",9734,283840,0.03429396843292,2021-09-01,"Ramsey County, MN",274106
"2830","2021","M10","October",8512,281943,0.0301904994981255,2021-10-01,"Ramsey County, MN",273431
"2831","2021","M11","November",6917,282912,0.024449298721864,2021-11-01,"Ramsey County, MN",275995
"2832","2021","M12","December",7656,281720,0.0271759193525486,2021-12-01,"Ramsey County, MN",274064
"2833","2020","M01","January",4875,142032,0.034323251098344,2020-01-01,"Reno, NV",137157
"2834","2020","M02","February",4311,143980,0.0299416585636894,2020-02-01,"Reno, NV",139669
"2835","2020","M03","March",7464,140470,0.0531359009041076,2020-03-01,"Reno, NV",133006
"2836","2020","M04","April",26535,130721,0.202989573213179,2020-04-01,"Reno, NV",104186
"2837","2020","M05","May",20808,128167,0.162350683093152,2020-05-01,"Reno, NV",107359
"2838","2020","M06","June",12210,136358,0.0895437011396471,2020-06-01,"Reno, NV",124148
"2839","2020","M07","July",13472,134933,0.0998421438788139,2020-07-01,"Reno, NV",121461
"2840","2020","M08","August",11086,137375,0.0806988171064604,2020-08-01,"Reno, NV",126289
"2841","2020","M09","September",9914,139973,0.070827945389468,2020-09-01,"Reno, NV",130059
"2842","2020","M10","October",8812,141546,0.0622553798765066,2020-10-01,"Reno, NV",132734
"2843","2020","M11","November",6386,141377,0.0451700064366906,2020-11-01,"Reno, NV",134991
"2844","2020","M12","December",6307,142120,0.044377990430622,2020-12-01,"Reno, NV",135813
"2845","2021","M01","January",6845,143663,0.0476462276299395,2021-01-01,"Reno, NV",136818
"2846","2021","M02","February",7135,146735,0.0486250724094456,2021-02-01,"Reno, NV",139600
"2847","2021","M03","March",6739,145507,0.0463139230415032,2021-03-01,"Reno, NV",138768
"2848","2021","M04","April",7061,145043,0.0486821149590122,2021-04-01,"Reno, NV",137982
"2849","2021","M05","May",6777,145067,0.0467163448613399,2021-05-01,"Reno, NV",138290
"2850","2021","M06","June",7151,143943,0.0496793869795683,2021-06-01,"Reno, NV",136792
"2851","2021","M07","July",7126,142222,0.0501047657886965,2021-07-01,"Reno, NV",135096
"2852","2021","M08","August",6066,141436,0.0428886563534037,2021-08-01,"Reno, NV",135370
"2853","2021","M09","September",5045,141443,0.0356680783071626,2021-09-01,"Reno, NV",136398
"2854","2021","M10","October",4602,143410,0.0320898124259117,2021-10-01,"Reno, NV",138808
"2855","2021","M11","November",4114,142880,0.0287933930571109,2021-11-01,"Reno, NV",138766
"2856","2021","M12","December",4018,142480,0.0282004491858506,2021-12-01,"Reno, NV",138462
"2857","2020","M01","January",6196,189469,0.0327019195752339,2020-01-01,"Rockingham County, NH",183273
"2858","2020","M02","February",6037,187853,0.0321368303939783,2020-02-01,"Rockingham County, NH",181816
"2859","2020","M03","March",6346,186865,0.0339603457041179,2020-03-01,"Rockingham County, NH",180519
"2860","2020","M04","April",30471,177978,0.171206553618987,2020-04-01,"Rockingham County, NH",147507
"2861","2020","M05","May",26679,185387,0.143909767135775,2020-05-01,"Rockingham County, NH",158708
"2862","2020","M06","June",20145,188190,0.107046070460705,2020-06-01,"Rockingham County, NH",168045
"2863","2020","M07","July",16095,188969,0.0851727002841736,2020-07-01,"Rockingham County, NH",172874
"2864","2020","M08","August",12642,188924,0.0669157968283543,2020-08-01,"Rockingham County, NH",176282
"2865","2020","M09","September",10658,185613,0.0574205470522,2020-09-01,"Rockingham County, NH",174955
"2866","2020","M10","October",8126,184061,0.0441484073214858,2020-10-01,"Rockingham County, NH",175935
"2867","2020","M11","November",7523,184242,0.0408321663898568,2020-11-01,"Rockingham County, NH",176719
"2868","2020","M12","December",6841,184186,0.0371418023085359,2020-12-01,"Rockingham County, NH",177345
"2869","2021","M01","January",7352,183579,0.0400481536559193,2021-01-01,"Rockingham County, NH",176227
"2870","2021","M02","February",5693,181554,0.0313570618108111,2021-02-01,"Rockingham County, NH",175861
"2871","2021","M03","March",5679,181653,0.031262902346782,2021-03-01,"Rockingham County, NH",175974
"2872","2021","M04","April",4655,181317,0.025673268364246,2021-04-01,"Rockingham County, NH",176662
"2873","2021","M05","May",4096,181679,0.0225452583953016,2021-05-01,"Rockingham County, NH",177583
"2874","2021","M06","June",5521,184653,0.0298993246792633,2021-06-01,"Rockingham County, NH",179132
"2875","2021","M07","July",6268,187799,0.0333761095639487,2021-07-01,"Rockingham County, NH",181531
"2876","2021","M08","August",5344,187617,0.0284835595921478,2021-08-01,"Rockingham County, NH",182273
"2877","2021","M09","September",4344,181717,0.0239053033012872,2021-09-01,"Rockingham County, NH",177373
"2878","2021","M10","October",4013,180067,0.0222861490445223,2021-10-01,"Rockingham County, NH",176054
"2879","2021","M11","November",3947,181251,0.0217764315783085,2021-11-01,"Rockingham County, NH",177304
"2880","2021","M12","December",4096,182058,0.0224983247097079,2021-12-01,"Rockingham County, NH",177962
"2881","2020","M01","January",5268,188055,0.0280130812794129,2020-01-01,"Rutherford County, TN",182787
"2882","2020","M02","February",5272,188561,0.027959121981746,2020-02-01,"Rutherford County, TN",183289
"2883","2020","M03","March",5922,186253,0.0317954610127085,2020-03-01,"Rutherford County, TN",180331
"2884","2020","M04","April",30803,179865,0.171256219942735,2020-04-01,"Rutherford County, TN",149062
"2885","2020","M05","May",19724,178079,0.110759831310823,2020-05-01,"Rutherford County, TN",158355
"2886","2020","M06","June",18286,179180,0.102053800647394,2020-06-01,"Rutherford County, TN",160894
"2887","2020","M07","July",15050,177238,0.0849140703460883,2020-07-01,"Rutherford County, TN",162188
"2888","2020","M08","August",12605,187408,0.0672596687441305,2020-08-01,"Rutherford County, TN",174803
"2889","2020","M09","September",12181,188002,0.0647918639163413,2020-09-01,"Rutherford County, TN",175821
"2890","2020","M10","October",11030,188478,0.0585214189454472,2020-10-01,"Rutherford County, TN",177448
"2891","2020","M11","November",7414,185435,0.0399816647342735,2020-11-01,"Rutherford County, TN",178021
"2892","2020","M12","December",8093,185866,0.0435421217436218,2020-12-01,"Rutherford County, TN",177773
"2893","2021","M01","January",7689,185473,0.0414561688224162,2021-01-01,"Rutherford County, TN",177784
"2894","2021","M02","February",7250,185529,0.0390774488085421,2021-02-01,"Rutherford County, TN",178279
"2895","2021","M03","March",7693,185581,0.0414535970815978,2021-03-01,"Rutherford County, TN",177888
"2896","2021","M04","April",7147,186988,0.0382217040665711,2021-04-01,"Rutherford County, TN",179841
"2897","2021","M05","May",6885,187613,0.0366978834089322,2021-05-01,"Rutherford County, TN",180728
"2898","2021","M06","June",8436,187725,0.044938074310827,2021-06-01,"Rutherford County, TN",179289
"2899","2021","M07","July",6899,188587,0.036582585225917,2021-07-01,"Rutherford County, TN",181688
"2900","2021","M08","August",6424,186908,0.0343698504076872,2021-08-01,"Rutherford County, TN",180484
"2901","2021","M09","September",5327,185678,0.0286894516313187,2021-09-01,"Rutherford County, TN",180351
"2902","2021","M10","October",4966,186522,0.0266242051875918,2021-10-01,"Rutherford County, TN",181556
"2903","2021","M11","November",4631,188837,0.0245237956544533,2021-11-01,"Rutherford County, TN",184206
"2904","2021","M12","December",4954,191335,0.0258917605247341,2021-12-01,"Rutherford County, TN",186381
"2905","2020","M01","January",38631,978079,0.0394968095624178,2020-01-01,"San Bernardino County, CA",939448
"2906","2020","M02","February",36616,980397,0.0373481355002106,2020-02-01,"San Bernardino County, CA",943781
"2907","2020","M03","March",43123,975656,0.0441989799683495,2020-03-01,"San Bernardino County, CA",932533
"2908","2020","M04","April",132840,935015,0.142072587070796,2020-04-01,"San Bernardino County, CA",802175
"2909","2020","M05","May",131912,937211,0.140749521719229,2020-05-01,"San Bernardino County, CA",805299
"2910","2020","M06","June",125069,965348,0.129558459747159,2020-06-01,"San Bernardino County, CA",840279
"2911","2020","M07","July",122252,964009,0.126816243416815,2020-07-01,"San Bernardino County, CA",841757
"2912","2020","M08","August",108769,960651,0.113224261464361,2020-08-01,"San Bernardino County, CA",851882
"2913","2020","M09","September",100513,959915,0.104710312892287,2020-09-01,"San Bernardino County, CA",859402
"2914","2020","M10","October",92867,984411,0.0943376293032077,2020-10-01,"San Bernardino County, CA",891544
"2915","2020","M11","November",76379,972556,0.0785342951973974,2020-11-01,"San Bernardino County, CA",896177
"2916","2020","M12","December",86569,981220,0.0882258820651842,2020-12-01,"San Bernardino County, CA",894651
"2917","2021","M01","January",83391,969831,0.085985083999171,2021-01-01,"San Bernardino County, CA",886440
"2918","2021","M02","February",79840,984845,0.0810685945504115,2021-02-01,"San Bernardino County, CA",905005
"2919","2021","M03","March",75668,976755,0.0774687613577612,2021-03-01,"San Bernardino County, CA",901087
"2920","2021","M04","April",73430,964565,0.0761275808265902,2021-04-01,"San Bernardino County, CA",891135
"2921","2021","M05","May",70321,970246,0.0724774953980743,2021-05-01,"San Bernardino County, CA",899925
"2922","2021","M06","June",79044,978588,0.0807735226673534,2021-06-01,"San Bernardino County, CA",899544
"2923","2021","M07","July",78302,985341,0.0794669053657566,2021-07-01,"San Bernardino County, CA",907039
"2924","2021","M08","August",74551,977447,0.0762711430901113,2021-08-01,"San Bernardino County, CA",902896
"2925","2021","M09","September",64930,980500,0.0662213156552779,2021-09-01,"San Bernardino County, CA",915570
"2926","2021","M10","October",62621,988056,0.0633779866728202,2021-10-01,"San Bernardino County, CA",925435
"2927","2021","M11","November",54348,992605,0.0547528976783313,2021-11-01,"San Bernardino County, CA",938257
"2928","2021","M12","December",51291,992138,0.0516974453150671,2021-12-01,"San Bernardino County, CA",940847
"2929","2020","M01","January",53959,1577148,0.0342130224937672,2020-01-01,"San Diego County, CA",1523189
"2930","2020","M02","February",50564,1585590,0.031889706670703,2020-02-01,"San Diego County, CA",1535026
"2931","2020","M03","March",59209,1573622,0.0376259355804634,2020-03-01,"San Diego County, CA",1514413
"2932","2020","M04","April",240383,1512665,0.158913573064757,2020-04-01,"San Diego County, CA",1272282
"2933","2020","M05","May",234493,1507154,0.155586622203172,2020-05-01,"San Diego County, CA",1272661
"2934","2020","M06","June",206976,1537017,0.134660839795526,2020-06-01,"San Diego County, CA",1330041
"2935","2020","M07","July",189612,1535410,0.123492747865391,2020-07-01,"San Diego County, CA",1345798
"2936","2020","M08","August",164732,1518659,0.108472013796382,2020-08-01,"San Diego County, CA",1353927
"2937","2020","M09","September",145203,1512118,0.0960262360477158,2020-09-01,"San Diego County, CA",1366915
"2938","2020","M10","October",129646,1541792,0.0840878665864137,2020-10-01,"San Diego County, CA",1412146
"2939","2020","M11","November",104336,1523998,0.0684620321024043,2020-11-01,"San Diego County, CA",1419662
"2940","2020","M12","December",122650,1535149,0.0798945248962804,2020-12-01,"San Diego County, CA",1412499
"2941","2021","M01","January",121725,1518715,0.0801499952262274,2021-01-01,"San Diego County, CA",1396990
"2942","2021","M02","February",111442,1548520,0.071966781184615,2021-02-01,"San Diego County, CA",1437078
"2943","2021","M03","March",104363,1533968,0.0680346656514347,2021-03-01,"San Diego County, CA",1429605
"2944","2021","M04","April",101018,1515125,0.0666730467783186,2021-04-01,"San Diego County, CA",1414107
"2945","2021","M05","May",96178,1519679,0.0632883655035044,2021-05-01,"San Diego County, CA",1423501
"2946","2021","M06","June",107387,1527783,0.0702894324652127,2021-06-01,"San Diego County, CA",1420396
